horas_uso,dias_sin_mantenimiento,fallas_previas,antiguedad,horas_por_dia,uso_proyectado_30d,criticidad,tipo_maquina,fallo_30d
343,62,0,6,9.2898227966221,278.694683898663,1,1,0
1084,116,0,12,9.767891729109444,293.0367518732833,1,1,0
595,103,1,12,6.792820052619901,203.78460157859703,1,1,0
1692,52,1,8,9.27442888136879,278.2328664410637,1,1,0
1367,79,1,1,4.030871024528288,120.92613073584864,1,1,0
1262,83,0,4,8.9196815044486,267.59044513345805,2,1,0
2356,157,2,11,5.3717509691495415,161.15252907448624,2,1,0
1265,50,2,3,9.452207855616207,283.56623566848623,2,1,0
1409,144,0,13,4.006720668880657,120.20162006641971,2,1,0
833,153,1,17,7.337090410238542,220.11271230715624,1,1,0
1356,80,0,10,8.539814822709609,256.19444468128825,1,1,0
1438,202,2,12,5.552129984187448,166.56389952562344,2,1,0
932,164,2,15,5.158797187523758,154.76391562571274,1,1,0
434,130,0,10,4.504589346807908,135.13768040423724,2,1,0
950,175,0,14,5.958601459019758,178.75804377059274,1,1,0
1153,149,2,13,7.359065873852977,220.7719762155893,1,1,0
1742,89,2,5,4.695063140681546,140.85189422044638,1,1,0
1397,34,0,6,6.260172171920793,187.80516515762378,2,1,0
1876,10,0,2,4.05443442791635,121.6330328374905,2,1,0
1391,128,0,17,8.912076522999051,267.3622956899715,1,1,0
2417,91,1,4,4.770692308559148,143.12076925677445,2,1,0
1616,149,1,14,5.700057689593489,171.00173068780467,1,1,0
1417,74,0,10,4.110566312429305,123.31698937287915,1,1,0
1740,82,1,3,6.593444703355074,197.8033411006522,1,1,0
2276,75,0,3,9.040729016447312,271.2218704934194,1,1,0
1645,122,0,15,6.35290726867118,190.5872180601354,1,1,0
1719,81,1,6,5.076983940543,152.30951821629,2,1,0
1588,187,0,17,8.522193004303116,255.66579012909347,2,1,0
2056,96,1,12,8.732841891224465,261.98525673673396,1,1,0
1565,145,1,11,5.042520851845401,151.27562555536204,1,1,0
699,74,0,4,8.625124651245939,258.7537395373782,2,1,0
1880,38,0,6,9.683787329538028,290.5136198861408,2,1,0
710,46,0,1,4.998265521593634,149.947965647809,2,1,0
416,172,0,16,8.625905755192813,258.7771726557844,1,1,0
1524,124,0,15,8.251432027615776,247.54296082847327,1,1,0
1355,149,1,17,6.841443330610531,205.24329991831593,1,1,0
2027,63,2,8,4.3475227633527895,130.4256829005837,1,1,0
2010,108,0,12,4.448166506547124,133.44499519641371,1,1,0
1405,114,1,10,9.114487955191887,273.4346386557566,2,1,0
2414,128,0,15,9.940890236503883,298.22670709511647,1,1,1
290,47,1,9,8.056313543120527,241.68940629361583,1,1,0
913,18,0,2,6.675749842061929,200.27249526185787,1,1,0
2081,53,0,5,7.885441860411445,236.56325581234336,1,1,0
238,110,0,6,7.566375155371272,226.99125466113816,1,1,0
372,109,0,7,6.301673562433731,189.05020687301192,1,1,0
852,76,1,1,4.393756867444077,131.8127060233223,1,1,0
953,61,1,7,8.929077684444646,267.8723305333394,2,1,0
1443,146,3,12,6.231001175432348,186.93003526297042,2,1,0
1281,61,0,16,8.912713860142562,267.38141580427686,1,1,0
1883,175,0,16,5.515052498130293,165.4515749439088,1,1,0
655,152,2,11,4.0061768790738,120.18530637221401,2,1,0
1028,47,0,4,4.953629699660539,148.60889098981616,1,1,0
1094,145,0,13,6.811236500611506,204.3370950183452,1,1,0
1584,30,1,7,9.66582180974698,289.9746542924094,2,1,0
2158,39,2,4,4.6131617181623135,138.3948515448694,1,1,0
2196,185,1,15,9.125258646769396,273.7577594030819,1,1,0
389,202,0,19,7.162144577271173,214.86433731813517,1,1,0
704,85,0,9,8.95552459479938,268.6657378439814,1,1,0
1414,150,0,11,5.790246585939956,173.70739757819868,1,1,0
1731,104,1,8,9.039682988034832,271.19048964104496,2,1,0
1023,17,0,1,8.636936680100828,259.1081004030248,1,1,0
1128,96,2,8,5.3803220981886035,161.4096629456581,1,1,0
1133,120,1,13,4.788010758456268,143.64032275368805,2,1,0
1340,24,2,4,9.208325935193757,276.2497780558127,1,1,0
333,144,0,8,9.779419920640791,293.3825976192237,1,1,0
2305,36,1,3,4.187813882485098,125.63441647455294,2,1,0
884,68,0,9,8.387620401842113,251.6286120552634,1,1,0
2420,0,1,2,9.457147065686911,283.71441197060733,2,1,0
2052,0,0,2,9.144160552554991,274.32481657664977,2,1,0
1014,172,2,13,9.78712283362125,293.6136850086375,1,1,0
1372,181,0,15,8.560564470628583,256.8169341188575,1,1,0
279,173,0,12,6.653792574285461,199.61377722856383,2,1,0
402,56,0,4,5.871711942970783,176.1513582891235,1,1,0
1452,81,0,8,5.924456442628765,177.73369327886294,2,1,0
1899,86,1,9,8.346536035684702,250.39608107054104,1,1,0
1450,53,0,5,8.475022072185785,254.25066216557357,1,1,0
1882,218,0,18,5.202154861292276,156.06464583876829,1,1,0
1755,136,4,11,9.208736880943185,276.26210642829557,2,1,0
2294,165,0,15,8.289544241213486,248.68632723640457,2,1,0
1456,89,1,9,7.376501718060296,221.29505154180887,1,1,0
1749,223,1,17,6.829194760615076,204.87584281845227,1,1,0
1366,49,0,12,7.259396834739749,217.78190504219248,2,1,0
1596,42,1,7,4.955474429675586,148.66423289026758,1,1,0
670,130,1,10,5.222207495657646,156.66622486972938,1,1,0
1235,185,1,10,4.54698694243715,136.40960827311451,1,1,0
1553,124,0,13,4.921948228966676,147.6584468690003,1,1,0
1167,148,0,19,6.7221618076316965,201.6648542289509,2,1,0
557,158,0,11,7.182126362369536,215.4637908710861,1,1,0
867,146,0,13,4.107171354869916,123.21514064609747,1,1,0
572,145,0,8,8.780786967184165,263.42360901552496,1,1,0
1231,42,0,8,5.765007840060868,172.95023520182605,2,1,0
1345,110,0,4,9.471016209759465,284.130486292784,1,1,0
1571,88,0,15,9.805067581682666,294.15202745048,1,1,0
289,106,0,11,5.112753248059926,153.38259744179777,1,1,0
739,134,0,11,6.772583744593964,203.17751233781894,2,1,0
1068,50,1,1,4.007391010998555,120.22173032995666,1,1,0
240,208,0,17,7.589963590734562,227.69890772203686,1,1,0
939,76,0,15,7.643838689576027,229.3151606872808,1,1,0
2146,98,3,6,5.485239733620251,164.55719200860753,1,1,0
1424,202,1,15,7.350476035499188,220.51428106497565,1,1,0
1128,109,1,9,5.353240854662412,160.59722563987236,2,1,0
2236,96,0,14,4.96495281446914,148.9485844340742,1,1,0
1124,214,0,18,7.909116800813588,237.27350402440763,2,1,0
1781,155,3,17,5.95555278371245,178.6665835113735,1,1,0
589,141,0,18,7.541583633313735,226.24750899941205,2,1,0
1817,31,0,5,6.599480493829933,197.984414814898,1,1,0
455,94,0,9,9.906108444417423,297.1832533325227,1,1,0
908,130,1,11,4.897483856005395,146.92451568016185,2,1,0
2038,0,0,1,6.787591579814861,203.62774739444583,2,1,0
2144,136,1,18,8.082739758155952,242.48219274467857,1,1,0
209,55,1,6,6.373270503279812,191.19811509839437,1,1,0
997,7,0,2,9.848199111224138,295.44597333672414,2,1,0
1076,151,0,15,8.33132576756161,249.93977302684831,1,1,0
1228,156,0,14,7.941903145386958,238.25709436160875,2,1,0
1215,78,0,5,8.542355605667339,256.27066817002014,2,1,0
2024,102,3,6,9.715891828232301,291.476754846969,1,1,0
573,144,0,6,9.44691191790784,283.4073575372352,1,1,0
2393,190,0,18,8.345711848758471,250.37135546275414,1,1,0
423,173,0,14,8.494969834607698,254.84909503823093,1,1,0
1462,98,1,10,4.875532444210872,146.26597332632616,1,1,0
2424,179,0,14,4.616754426955994,138.50263280867983,2,1,0
2002,115,0,13,7.425427011064986,222.7628103319496,1,1,0
1052,75,1,3,4.11020582164324,123.3061746492972,2,1,0
262,23,0,6,6.8941382893095495,206.82414867928648,1,1,0
1440,105,1,8,5.262097479513212,157.86292438539635,1,1,0
888,86,0,12,6.076099405869037,182.28298217607113,1,1,0
1684,171,0,13,8.654828414757736,259.6448524427321,1,1,0
1833,163,2,11,9.64742502539432,289.4227507618296,1,1,0
2352,122,3,12,4.434497632878049,133.03492898634147,1,1,0
710,124,1,1,7.205453235858671,216.16359707576012,2,1,0
584,154,0,17,9.2952009149176,278.85602744752805,1,1,0
604,98,1,16,4.495051206642527,134.8515361992758,1,1,0
717,86,0,11,8.947084281381002,268.4125284414301,1,1,0
675,92,0,13,6.146808105569628,184.40424316708882,1,1,0
2200,189,0,18,5.932568213316012,177.97704639948034,1,1,0
1868,68,0,11,9.864798317888715,295.9439495366614,1,1,0
2093,114,2,12,5.2051545391737655,156.15463617521297,1,1,0
1660,95,1,6,8.159163644936086,244.7749093480826,1,1,0
913,107,0,9,8.9286443680592,267.859331041776,1,1,0
282,162,1,16,4.24710097167563,127.41302915026891,2,1,0
1368,77,2,4,8.022312750126474,240.66938250379422,1,1,0
2101,39,0,3,9.709299846131962,291.2789953839589,1,1,0
2248,98,1,16,4.745319800368356,142.3595940110507,1,1,0
250,115,1,12,9.37732781611023,281.31983448330686,1,1,0
884,136,0,11,7.5686598242616165,227.0597947278485,2,1,0
916,79,3,5,7.699627491174844,230.98882473524532,1,1,0
1669,189,0,18,7.677665049193635,230.32995147580905,1,1,0
648,158,0,19,5.793015318023883,173.79045954071648,1,1,0
1080,117,0,6,9.611210891796759,288.33632675390277,1,1,0
687,71,0,18,9.684102775786233,290.52308327358696,1,1,0
2023,93,2,6,7.751827961283687,232.55483883851062,1,1,0
2281,125,2,4,8.700536355649689,261.01609066949067,2,1,0
2342,190,1,12,7.673547915286948,230.20643745860843,1,1,0
1774,172,0,19,6.906390685444244,207.1917205633273,1,1,0
2401,0,1,2,7.964920709795504,238.94762129386513,1,1,0
449,225,1,17,7.31800871555175,219.5402614665525,1,1,0
873,120,1,11,7.5848551757915805,227.54565527374743,1,1,0
637,111,0,11,8.702995320513171,261.08985961539514,2,1,0
2365,122,0,16,6.885422988693909,206.56268966081728,2,1,0
970,1,1,2,4.244524636554837,127.3357390966451,1,1,0
467,73,1,2,4.983996885936984,149.5199065781095,2,1,0
2184,135,3,8,6.63164329893723,198.9492989681169,2,1,0
1277,152,2,13,8.34895935924435,250.46878077733052,2,1,0
435,84,1,10,7.559671889861073,226.79015669583217,1,1,0
588,51,0,8,7.901765115240723,237.0529534572217,2,1,0
962,4,0,4,6.875673571457724,206.2702071437317,1,1,0
2048,132,1,15,7.694452131653457,230.8335639496037,2,1,0
823,2,1,1,5.974104626887973,179.22313880663918,1,1,0
1452,59,2,11,6.821095556179991,204.63286668539973,1,1,0
777,127,3,7,8.465674393569733,253.970231807092,2,1,0
2322,123,2,17,9.230996673838726,276.9299002151618,1,1,0
634,218,1,18,6.601932003738334,198.05796011215,2,1,0
2350,146,1,12,4.261969946244167,127.85909838732502,2,1,0
963,118,1,9,4.970035264880816,149.10105794642448,1,1,0
1529,141,1,5,4.125166835749228,123.75500507247685,1,1,0
2345,58,0,10,7.919578115423981,237.58734346271945,1,1,0
1558,101,1,4,5.993887752130654,179.8166325639196,1,1,0
646,68,2,5,7.254871814316205,217.64615442948616,1,1,0
2217,212,0,10,6.959661080702798,208.78983242108393,2,1,0
1531,102,0,11,4.48915893731456,134.6747681194368,1,1,0
448,98,2,10,6.419568166742991,192.58704500228973,1,1,0
365,111,0,8,5.32336674953394,159.70100248601818,2,1,0
1558,37,0,2,6.510398732005916,195.31196196017748,1,1,0
1219,73,2,8,5.221469682053456,156.6440904616037,1,1,0
741,119,0,16,9.042714437661601,271.28143312984804,2,1,0
958,133,1,5,5.045160019469522,151.35480058408567,1,1,0
2328,12,1,3,9.764683308921862,292.94049926765587,2,1,1
2380,134,0,12,6.495444196881644,194.86332590644932,2,1,0
996,176,0,13,9.077471752114295,272.32415256342887,2,1,0
337,188,2,13,7.772588909235671,233.17766727707013,1,1,0
2431,100,3,10,8.412101791994516,252.36305375983548,1,1,0
1553,63,2,4,8.606343328400682,258.1902998520205,1,1,0
2075,90,1,9,7.029069291358107,210.8720787407432,2,1,0
268,0,0,2,7.259803140179731,217.79409420539193,2,1,0
2300,203,0,19,7.08397520685235,212.5192562055705,1,1,0
1673,49,2,1,7.528350268540475,225.85050805621424,1,1,0
404,143,0,7,4.176366674539044,125.29100023617131,1,1,0
2373,133,0,17,6.373091019094091,191.19273057282274,1,1,0
242,102,1,3,7.6371322813670295,229.11396844101088,2,1,0
2106,100,0,3,7.586341391535186,227.59024174605557,1,1,0
2358,60,1,3,8.757736567633788,262.73209702901363,2,1,0
960,84,1,17,7.930056032992651,237.90168098977952,2,1,0
2342,75,2,7,9.952799898044034,298.58399694132106,1,1,0
2194,223,2,14,5.70312717165187,171.0938151495561,1,1,0
2135,182,1,17,6.154906177997389,184.64718533992166,1,1,0
1099,206,1,18,6.303082911206777,189.09248733620333,1,1,0
559,135,1,13,6.794876842121491,203.84630526364472,2,1,0
1919,180,3,18,9.015988382687256,270.4796514806177,2,1,0
480,0,0,4,5.414752563755259,162.44257691265778,2,1,0
2087,74,1,1,8.656001242212577,259.6800372663773,1,1,0
866,217,0,18,6.43186109851446,192.9558329554338,1,1,0
292,0,0,1,7.611132301972051,228.33396905916155,2,1,0
871,131,1,13,7.795243199357836,233.85729598073507,1,1,0
2169,97,0,10,6.237091823133607,187.1127546940082,1,1,0
260,134,0,11,7.075691231234831,212.27073693704494,1,1,0
1228,90,2,9,6.478187047886182,194.34561143658547,1,1,0
1689,149,2,9,4.414796717119716,132.4439015135915,1,1,0
803,72,0,5,6.622992332900959,198.68976998702877,1,1,0
881,0,0,1,4.584360355321313,137.5308106596394,2,1,0
1628,193,2,17,6.430124794481929,192.90374383445788,1,1,0
2480,90,1,2,7.557510398990691,226.72531196972074,1,1,0
723,92,1,13,7.476489396061004,224.29468188183014,1,1,0
2168,128,2,9,7.9757276740499226,239.27183022149768,2,1,0
1301,140,1,4,4.571569047727758,137.14707143183273,1,1,0
1953,94,4,5,7.9127394731826275,237.38218419547883,1,1,0
2036,188,5,11,5.872888340178682,176.18665020536048,1,1,0
2496,174,2,19,6.394275676822667,191.82827030468,2,1,0
2294,63,2,3,9.147917523536234,274.43752570608706,1,1,0
1344,117,0,12,4.054182424777301,121.62547274331904,2,1,0
2461,176,2,19,7.530475800043632,225.91427400130897,2,1,0
2486,181,1,19,7.592283880600645,227.76851641801935,1,1,0
1279,73,1,13,6.379958658061372,191.39875974184116,2,1,0
306,72,0,7,5.422167142650017,162.66501427950053,1,1,0
247,203,0,15,5.408044229569306,162.2413268870792,2,1,0
536,47,0,7,9.302258017964515,279.0677405389355,1,1,0
1249,56,1,8,6.652146242697145,199.56438728091436,2,1,0
1480,72,0,5,5.985336177935031,179.56008533805095,1,1,0
2255,166,4,14,6.692665442988418,200.77996328965256,1,1,0
824,82,1,4,8.016342408756168,240.49027226268504,1,1,0
2090,110,1,10,4.87453940946851,146.2361822840553,1,1,0
1476,157,1,15,6.696603011282426,200.8980903384728,1,1,0
1915,164,1,18,7.527306226662322,225.81918679986967,1,1,0
502,82,0,13,9.691500129108602,290.7450038732581,1,1,0
838,91,0,8,5.515166692452516,165.45500077357548,1,1,0
255,130,0,9,6.155504487497473,184.6651346249242,2,1,0
925,183,1,16,6.276151539534543,188.2845461860363,1,1,0
725,117,1,19,7.633228945869297,228.9968683760789,1,1,0
673,168,0,16,6.14039231824001,184.2117695472003,1,1,0
227,50,0,7,7.201071551798174,216.0321465539452,1,1,0
2325,197,0,14,8.690741979070177,260.7222593721053,2,1,0
564,160,1,14,8.232313564673222,246.96940694019665,1,1,0
725,97,0,4,6.678211879075514,200.3463563722654,2,1,0
1535,150,0,15,9.185297066045013,275.5589119813504,2,1,0
1082,51,0,3,7.3488414975631775,220.46524492689534,2,1,0
1230,129,0,5,7.2394350370132745,217.18305111039822,1,1,0
1226,76,0,1,4.205126595634949,126.15379786904847,2,1,0
1846,58,0,3,9.92015788214297,297.6047364642891,2,1,0
1118,142,0,15,4.73782485117776,142.1347455353328,1,1,0
1974,35,2,8,5.38678547456588,161.60356423697638,1,1,0
1731,74,0,4,4.310181023449162,129.30543070347485,1,1,0
2106,40,0,2,7.8400178010214825,235.20053403064446,1,1,0
1415,147,3,10,5.34820706183608,160.4462118550824,1,1,0
1854,101,1,4,5.080062624836341,152.40187874509022,1,1,0
684,103,0,3,4.531333505339449,135.94000516018346,1,1,0
2275,64,1,2,4.619853742744094,138.5956122823228,1,1,0
913,124,0,17,7.508024202655532,225.24072607966596,1,1,0
1262,48,0,13,8.129247195199573,243.8774158559872,1,1,0
2176,47,2,5,6.3842739307864065,191.5282179235922,1,1,0
1496,155,0,9,6.879382489552439,206.38147468657317,1,1,0
1454,150,0,6,8.115806415897904,243.4741924769371,1,1,0
2333,65,1,5,4.104278741112878,123.12836223338633,2,1,0
325,56,1,10,5.938783942421671,178.16351827265015,1,1,0
736,68,0,8,9.838586488422079,295.1575946526624,1,1,0
2392,141,2,7,7.480673378172808,224.42020134518424,2,1,0
2272,72,2,7,5.525347479384959,165.76042438154877,1,1,0
1803,106,1,6,7.130380279817279,213.9114083945184,1,1,0
266,65,1,3,6.055920928725492,181.67762786176473,2,1,0
432,210,0,19,7.193469932957795,215.80409798873384,2,1,0
2356,227,1,15,4.754449070839893,142.6334721251968,1,1,0
1369,85,0,4,4.796287922915664,143.88863768746992,1,1,0
2358,136,1,12,4.861254172236357,145.83762516709072,2,1,0
2475,160,1,6,9.63891875156105,289.1675625468315,1,1,0
310,195,0,19,8.397393510048051,251.92180530144154,1,1,0
1693,30,0,4,4.974291367973925,149.22874103921777,2,1,0
2281,177,0,15,5.130094502593609,153.90283507780828,1,1,0
822,119,0,9,8.384976849225257,251.54930547675772,1,1,0
1741,72,3,5,4.936983068753044,148.1094920625913,1,1,0
1505,118,1,13,5.407367760008972,162.22103280026917,2,1,0
1961,162,0,18,9.780080996922393,293.40242990767183,1,1,0
2175,53,1,5,5.531839148370591,165.95517445111773,1,1,0
1076,147,0,16,7.969794102226881,239.0938230668064,1,1,0
2189,158,2,19,9.871787724403182,296.15363173209545,1,1,1
1512,157,0,14,6.245780602838756,187.37341808516268,1,1,0
1660,170,0,16,4.105095945172374,123.15287835517121,2,1,0
1933,168,1,15,5.464883742534246,163.9465122760274,1,1,0
1805,64,1,4,8.985263148050233,269.557894441507,1,1,0
1726,83,1,7,9.18765301573022,275.62959047190657,2,1,0
1830,230,3,16,8.611116187142747,258.3334856142824,1,1,0
1360,106,2,8,4.678658914459438,140.35976743378316,2,1,0
958,221,1,17,8.773062230178418,263.1918669053525,1,1,0
442,118,0,16,9.512066781961025,285.3620034588307,1,1,0
1263,138,1,10,7.603657255277417,228.10971765832252,1,1,0
428,80,0,10,9.64525213802839,289.3575641408517,2,1,0
1119,23,0,2,8.961033302271264,268.83099906813794,1,1,0
1446,100,3,9,8.001829101945443,240.05487305836328,1,1,0
205,147,0,17,7.463111420270489,223.89334260811466,1,1,0
667,99,0,11,6.091442003451823,182.7432601035547,1,1,0
1955,158,0,10,4.955724671456831,148.6717401437049,1,1,0
274,167,0,17,7.629723536143245,228.89170608429734,2,1,0
203,71,0,4,5.908669321708717,177.26007965126152,1,1,0
2070,149,2,16,9.198632005165873,275.9589601549762,2,1,0
845,184,0,15,9.960021624151771,298.8006487245531,1,1,0
317,84,0,5,8.514566575693435,255.43699727080303,1,1,0
1829,85,4,6,4.542890171722305,136.28670515166914,1,1,0
2221,107,1,17,5.732113573183828,171.96340719551486,1,1,0
1146,51,1,1,4.654657790594499,139.63973371783496,2,1,0
1664,220,3,19,7.903069886750295,237.09209660250883,2,1,0
393,27,1,4,8.591145187334709,257.73435562004124,1,1,0
1046,154,0,17,9.55404898528427,286.6214695585281,1,1,0
1615,123,0,9,6.629034078471926,198.87102235415776,1,1,0
1658,0,2,2,9.408253897530665,282.24761692591994,2,1,0
2420,73,1,8,9.267346954247966,278.020408627439,1,1,0
1868,165,0,15,5.903174300592392,177.09522901777174,1,1,0
1633,135,1,7,9.213403753243426,276.4021125973028,2,1,0
1341,165,0,6,6.254033511290359,187.62100533871077,1,1,0
2010,116,0,1,5.781215647361685,173.43646942085053,1,1,0
923,160,1,15,7.894447952766359,236.83343858299077,1,1,0
424,71,1,7,5.970287367310487,179.1086210193146,2,1,0
731,202,0,17,7.781252489974865,233.43757469924597,1,1,0
312,29,1,2,7.658990832992167,229.769724989765,1,1,0
2387,86,3,9,7.380633564090752,221.41900692272256,1,1,0
758,89,0,9,6.282518225396786,188.4755467619036,1,1,0
2248,116,0,13,7.29099832990886,218.7299498972658,1,1,0
2337,94,0,6,7.57891284991253,227.3673854973759,1,1,0
853,58,1,6,7.27412133097284,218.2236399291852,1,1,0
519,57,0,3,6.666516716507209,199.99550149521627,1,1,0
1773,229,0,17,4.088002342277583,122.64007026832748,1,1,0
2028,175,1,17,7.522370246206906,225.67110738620718,1,1,0
2117,191,1,12,5.010666310856318,150.31998932568953,2,1,0
338,211,1,16,7.855455813683138,235.66367441049414,1,1,0
2226,178,1,15,8.556065967537196,256.68197902611587,2,1,0
1101,129,2,13,7.002671854784449,210.08015564353346,2,1,0
889,84,1,1,7.25418198987843,217.6254596963529,1,1,0
2239,161,1,17,9.708871357995946,291.2661407398784,1,1,0
209,53,0,3,9.083004168235446,272.4901250470634,1,1,0
460,168,1,15,9.485419095708819,284.5625728712646,1,1,0
2142,66,1,4,8.882597729917519,266.4779318975256,1,1,0
1873,38,1,4,4.653510051080389,139.60530153241166,1,1,0
2419,112,0,18,4.893951135821168,146.81853407463504,1,1,0
3335,155,0,13,19.28476440734653,578.5429322203959,3,2,1
5321,88,0,12,11.127996590745221,333.8398977223566,3,2,0
3985,117,1,12,18.240157971304686,547.2047391391405,3,2,1
1559,93,0,2,18.36189740555382,550.8569221666146,2,2,1
1713,35,1,5,17.270271101150534,518.1081330345161,2,2,1
5593,76,1,2,10.02600327983084,300.78009839492523,2,2,1
4988,151,4,13,17.861617511050405,535.8485253315122,2,2,1
1256,65,1,3,17.23100671089904,516.9302013269712,3,2,1
1576,89,1,11,15.160675881274605,454.8202764382381,2,2,1
1037,181,2,16,12.046424422027433,361.392732660823,3,2,0
3072,58,2,1,11.15010325119853,334.50309753595593,2,2,0
5505,156,7,19,9.462670544964308,283.8801163489292,3,2,1
1460,122,1,11,14.117084802810457,423.5125440843137,2,2,1
